id,evaluationsId,url,title,extra_null_column
149,6,https://3.16.38.71/sicid/#/statistics/indicators/main-page/indicator-type/result/all/detail/12/0/D1.R1/1/3/description/12,"IND_CO_006, IND_CO_007"
150,6,https://3.16.38.71/sicid/#/statistics/indicators/editor/control/3,IND_001
151,6,https://3.16.38.71/sicid/#/statistics/indicators/editor/control/3,IND_ED_001
152,6,https://3.16.38.71/sicid/#/statistics/indicators/admin/maintenance/measurementUnitsEdit,"IND_AD_006, IND_AD_007, IND_AD_008"
153,6,https://3.16.38.71/sicid/#/statistics/indicators/admin/control/0,IND_001
154,6,https://3.16.38.71/sicid/#/statistics/indicators/admin/control/0,IND_AD_003
155,15,https://www.mucap.fi.cr/bolsa_empleo.htm,Mucapbuscar
156,15,https://www.mucap.fi.cr/cuenta_ahorro.htm,Mucapbuscar
157,15,https://www.mucap.fi.cr/,Mucapbuscar
158,15,https://www.mucap.fi.cr/sinpe_personales.htm,Mucapbuscar
159,15,https://www.mucap.fi.cr/pago_servicios.htm,Mucapbuscar
160,15,https://www.mucap.fi.cr/formulario_cuenta_simplificada.htm,Mucapbuscar
161,15,https://www.mucap.fi.cr/tarjeta_tope_saldo.htm,Mucapbuscar
162,15,https://www.mucap.fi.cr/comunicados_prensa.htm,Mucapbuscar
163,15,https://www.mucap.fi.cr/credito_personal_fiduciario.htm,Mucapbuscar
164,15,https://www.mucap.fi.cr/por_su_seguridad.htm,Mucapbuscar
165,15,https://www.mucap.fi.cr/reparaciones.htm,Mucapbuscar
166,15,https://www.mucap.fi.cr/formulario_salida_del_pais.htm,Mucapbuscar
167,15,https://www.mucap.fi.cr/mucap_asistencia_premium.htm,Mucapbuscar
168,15,https://www.mucap.fi.cr/tarjeta_debito_Mucap.htm,Mucapbuscar
169,15,https://www.mucap.fi.cr/permisos_especiales.htm,Mucapbuscar
170,15,https://www.mucap.fi.cr/cuenta_valor_empresarial.htm,Mucapbuscar
171,15,https://www.mucap.fi.cr/alianza_empresarial.htm,Mucapbuscar
172,15,https://www.mucap.fi.cr/pequeno_constructor.htm,Mucapbuscar
173,15,https://www.mucap.fi.cr/quick_pass.htm,Mucapbuscar
174,15,https://www.mucap.fi.cr/pymes_personal.htm,Mucapbuscar
175,15,https://www.mucap.fi.cr/creditos_verdes.htm,Mucapbuscar
176,15,https://www.mucap.fi.cr/depositos_plazo.htm,Mucapbuscar
177,15,https://www.mucap.fi.cr/cuenta_valor.htm,Mucapbuscar
178,15,https://www.mucap.fi.cr/inversion_electronica.htm,Mucapbuscar
179,15,https://www.mucap.fi.cr/credito_hipotecario_para_vivienda.htm,Mucapbuscar
180,15,https://www.mucap.fi.cr/creditoHogarSoluciones.htm,Mucapbuscar
181,15,https://www.mucap.fi.cr/credito_personal.htm,Mucapbuscar
182,15,https://www.mucap.fi.cr/programa_cambie_casa_ya.htm,Mucapbuscar
183,15,https://www.mucap.fi.cr/sinpe_movil.htm,Mucapbuscar
184,15,https://www.mucap.fi.cr/seguros.htm,Mucapbuscar
185,15,https://www.mucap.fi.cr/metahorro.htm,Mucapbuscar
186,15,https://www.mucap.fi.cr/metahorro_empresarial.htm,Mucapbuscar
187,16,http://www.mtss.go.cr/,MTSS
188,16,http://www.mtss.go.cr/prensa/comunicados/2016/octubre/Firma_de_acuerdo_tripartito_busca_acabar_con_la_informalidad_en_el_trabajo.html,"Firma de acuerdo tripartito busca acabar con la informalidad en el trabajo"
189,16,http://www.mtss.go.cr/prensa/comunicados/2019/diciembre/cp_acosta_capacitacion.html,"Acosta se suma a capacitación en inglés"
190,16,http://www.mtss.go.cr/prensa/comunicados/2017/mayo/Simplificacion_tramites_facilitara_patronos.html,"Simplificación de trámites facilitará a patronos ponerse al día con Fodesaf"
191,16,http://www.mtss.go.cr/elministerio/transparencia/jerarcas_decisiones.html,"Jerarcas y decisiones"
192,16,http://www.mtss.go.cr/prensa/comunicados/2019/enero/cp_002_2019.html,"Campaña de aguinaldo facilitó que 1.500 trabajadores y sus familias recibieran su aguinaldo"
193,16,http://www.mtss.go.cr/prensa/comunicados/2018/junio/cp_025_2018.html,"Gobierno solicitará aplicación de Ley que baja pensiones de lujo del Magisterio Nacional"
194,16,http://www.mtss.go.cr/prensa/comunicados/2015/abril/El-empleo-en-el-corazon-de-la-administracion-Solis-Rivera.html,""El empleo en el corazón de la administración Solís Rivera""
195,16,http://www.mtss.go.cr/prensa/comunicados/2020/enero/cp_03_2020.html,"462 personas trabajadoras y sus familias disfrutaron de su aguinaldo tras intervención del MTSS"
196,16,http://www.mtss.go.cr/prensa/comunicados/2019/octubre/cp_051_2019.html,"Ministra de Trabajo solicitará audiencia ante el Consejo Nacional de Salarios"
197,16,"http://www.mtss.go.cr/elministerio/transparencia/datos_abiertos/estadisticas/Datos Estadisticos.html","Datos Estadísticos"
198,16,http://www.mtss.go.cr/prensa/comunicados/2019/febrero/cp_009_2019.html,"Encuesta Continua de Empleo presenta 170 mil nuevos ocupados en el país"
199,16,http://www.mtss.go.cr/prensa/comunicados/2018/Marzo/cp_012_2018.html,"Dirección Nacional de Pensiones muestra significativa reducción en tiempos de respuesta"
200,16,http://www.mtss.go.cr/perfiles/comision_ambiental/indice.html,"Comisión Institucional de Gestión Ambiental"
201,16,http://www.mtss.go.cr/prensa/comunicados/2017/marzo/Instalacion_de_mesa_tripartita_buscara_allanar_el_camino_hacia_la_formalizacion_de_trabajadores_y_unidades_economicas.html,"Instalación de mesa tripartita buscará allanar el camino hacia la formalización de trabajadores y unidades económicas"
202,16,http://www.mtss.go.cr/prensa/comunicados/2018/abril/cp_015_2018.html,"11 de abril es feriado de pago obligatorio"
203,16,http://www.mtss.go.cr/prensa/comunicados/2015/junio/Director-General-de-la-OIT-reconoce-enfoque-innovador-de-estrategia-de-empleo-de-Costa-Rica.html,"Director General de la OIT reconoce enfoque innovador de estrategia de empleo de Costa Rica"
204,16,http://www.mtss.go.cr/prensa/comunicados/2020/julio/cp_32_2020.html,"Contracción económica por la pandemia afecta el empleo en Costa Rica"
205,16,http://www.mtss.go.cr/prensa/comunicados/2019/septiembre/cp_041_2019.html,"Feriado de pago obligatorio: 15 de setiembre"
206,16,http://www.mtss.go.cr/prensa/comunicados/2015/septiembre/Se_firma_Decreto_de_Teletrabajo_para_el_Sector_Publico.html,"Se firma Decreto de Teletrabajo para el Sector Público"
207,16,http://www.mtss.go.cr/prensa/comunicados/2017/octubre/MTSS_y_Municipalidad_de_Cartago_unen_esfuerzos_para_beneficio_de_las_personas_adultas_mayores.html,"MTSS y Municipalidad de Cartago unen esfuerzos para beneficio de las personas adultas mayores"
208,16,http://www.mtss.go.cr/elministerio/estructura,Estructura
209,16,http://www.mtss.go.cr/prensa/comunicados/2020/julio/cp_33_2020.html,"25 de Julio primer feriado que se traslada para lunes"
210,16,http://www.mtss.go.cr/elministerio/despacho/covid-19-mtss/COVID19-MTSS.html#1735,COVID19-MTSS
211,16,http://www.mtss.go.cr/prensa/comunicados/2017/enero/MTSS_realizara_talleres_para_impulsar_la_inclusion_laboral_de_las_personas_con_discapacidad_en_el_sector_publico.html,"MTSS realizará talleres para impulsar la inclusión laboral de las personas con discapacidad en el sector público"
212,16,http://www.mtss.go.cr/elministerio/estructura/archivo_central/Archivo%20Central.html,"Archivo Central del Ministerio de Trabajo y Seguridad Social"
213,16,http://www.mtss.go.cr/seguridad-social/trabajo-infantil/atencion-interinstitucional.html,"Atención Interinstitucional"
214,16,http://www.mtss.go.cr/prensa/comunicados/2015/junio/MTSS-y-PIMA-CENADA-conmemoran-Dia-Mundial-contra-el-Trabajo-Infantil.html,"MTSS y PIMA-CENADA conmemoran Día Mundial contra el Trabajo Infantil"
215,16,http://www.mtss.go.cr/prensa/comunicados/2020/enero/cp_casapres_06_2020.html,"¢12 mil millones de pensiones de lujo se destinarán a combatir la pobreza"
